depot,service_number,product,avg_seats_per_bus,route,dep_time,arr_time,planned_kms,planned_trips,planned_per_trip,breakeven_cpk,can_be_cancelled
CONTONMENT,5252,EB,34,AC,13:30,21:25,167,4,42,33.12,0
CONTONMENT,5261,EB,34,AC,05:25,12:35,167,4,42,33.12,0
CONTONMENT,5262,EB,34,AC,14:30,22:25,167,4,42,33.12,0
CONTONMENT,5271,EB,34,AC,06:25,13:35,167,4,42,33.12,0
CONTONMENT,5272,EB,34,AC,15:30,23:35,167,4,42,33.12,0
CONTONMENT,5281,EB,34,AL,07:55,15:10,170,4,43,33.12,0
CONTONMENT,5282,EB,34,AL,19:15,03:00,170,4,43,33.12,0
CONTONMENT,5291,EB,34,AL,10:35,17:50,170,4,43,33.12,0
CONTONMENT,5292,EB,34,AL,19:55,03:20,170,4,43,33.12,0
CONTONMENT,5301,EB,34,AL,11:15,18:40,170,4,43,33.12,0
CONTONMENT,5302,EB,34,AL,20:35,04:00,170,4,43,33.12,0
CONTONMENT,5311,EB,34,AL,11:55,19:30,170,4,43,33.12,0
CONTONMENT,5312,EB,34,AL,21:15,04:40,170,4,43,33.12,0
CONTONMENT,5321,EB,34,AL,12:15,20:10,170,4,43,33.12,0
CONTONMENT,5322,EB,34,AL,21:55,05:20,170,4,43,33.12,0
HANAMKONDA,HMG1,HT,36,GUNTUR,05:30,04:15,864,2,432,19.35,0
HANAMKONDA,HMG2,HT,36,GUNTUR,08:45,05:15,1130,4,283,19.35,0
HANAMKONDA,HMG3,HT,36,GUNTUR,10:30,06:15,1130,4,283,19.35,0
HANAMKONDA,HMG4,HT,36,GUNTUR,11:15,07:15,1130,4,283,19.35,0
HANAMKONDA,TPT1,HT,36,THIRUPATI,15:00,08:05,1500,2,750,19.35,0
HANAMKONDA,03C1,CO,61,1 ROUTE,07:10,18:35,211,14,15,19.1,1
HANAMKONDA,07C1,CO,61,1 ROUTE,05:00,12:05,127,9,14,19.1,0
HANAMKONDA,07C2,CO,61,1 ROUTE,13:38,20:43,127,9,14,19.1,0
HANAMKONDA,18C1,CO,61,1 ROUTE,06:15,13:40,139,8,17,19.1,1
HANAMKONDA,18C2,CO,61,1 ROUTE,13:54,21:09,138,8,17,19.1,1
HANAMKONDA,33C1,CO,61,1 ROUTE,06:40,20:35,245,14,18,19.1,1
HANAMKONDA,38C1,CO,61,1 ROUTE,05:00,13:05,147,9,16,19.1,1
HANAMKONDA,38C2,CO,61,1 ROUTE,13:38,21:43,149,9,17,19.1,1
HANAMKONDA,39C1,CO,61,1 ROUTE,06:23,13:28,127,9,14,19.1,0
HANAMKONDA,39C2,CO,61,1 ROUTE,14:11,21:16,127,9,14,19.1,0
HANAMKONDA,52C1,CO,61,1 ROUTE,06:48,13:53,127,9,14,19.1,0
HANAMKONDA,52C2,CO,61,1 ROUTE,14:36,21:41,127,9,14,19.1,0
HANAMKONDA,53C1,CO,61,1 ROUTE,06:10,20:35,274,15,18,19.1,1
HANAMKONDA,58C1,CO,61,1 ROUTE,05:50,20:29,256,17,15,19.1,0
HANAMKONDA,65C1,CO,61,1 ROUTE,12:10,09:45,324,12,27,19.1,0
HANAMKONDA,66C1,CO,61,1 ROUTE,05:45,13:42,154,12,13,19.1,0
HANAMKONDA,66C2,CO,61,1 ROUTE,14:12,21:19,156,12,13,19.1,0
HANAMKONDA,67C1,CO,61,1 ROUTE,06:40,13:33,132,8,17,19.1,1
HANAMKONDA,67C2,CO,61,1 ROUTE,14:20,21:27,132,8,17,19.1,1
HANAMKONDA,05C1,CO,61,11 ROUTE,06:20,13:55,127,8,16,19.1,0
HANAMKONDA,05C2,CO,61,11 ROUTE,14:00,21:30,127,8,16,19.1,0
HANAMKONDA,06C1,CO,61,11 ROUTE,05:50,13:35,148,10,15,19.1,0
HANAMKONDA,06C2,CO,61,11 ROUTE,14:00,21:45,148,10,15,19.1,0
HANAMKONDA,11C1,CO,61,11 ROUTE,05:40,13:25,127,10,13,19.1,1
HANAMKONDA,11C2,CO,61,11 ROUTE,13:50,21:25,127,10,13,19.1,1
HANAMKONDA,14C1,CO,61,11 ROUTE,06:00,13:55,127,8,16,19.1,0
HANAMKONDA,14C2,CO,61,11 ROUTE,14:10,21:55,127,8,16,19.1,0
HANAMKONDA,19C1,CO,61,11 ROUTE,05:40,13:25,127,10,13,19.1,0
HANAMKONDA,19C2,CO,61,11 ROUTE,13:50,21:35,127,10,13,19.1,0
HANAMKONDA,28C1,CO,61,11 ROUTE,05:50,13:35,148,8,19,19.1,0
HANAMKONDA,28C2,CO,61,11 ROUTE,14:00,21:45,148,8,19,19.1,0
HANAMKONDA,61C1,CO,61,11 ROUTE,06:00,13:45,127,8,16,19.1,0
HANAMKONDA,61C2,CO,61,11 ROUTE,14:10,22:05,127,8,16,19.1,0
HANAMKONDA,22C1,CO,61,3 ROUTE,06:11,13:03,124,10,12,19.1,0
HANAMKONDA,22C2,CO,61,3 ROUTE,13:37,20:29,124,10,12,19.1,0
HANAMKONDA,23C1,CO,61,3 ROUTE,06:11,13:03,124,10,12,19.1,0
HANAMKONDA,23C2,CO,61,3 ROUTE,13:37,20:29,124,10,12,19.1,0
HANAMKONDA,32C1,CO,61,3 ROUTE,06:02,12:54,124,10,12,19.1,0
HANAMKONDA,32C2,CO,61,3 ROUTE,13:28,20:20,124,10,12,19.1,0
HANAMKONDA,59C1,CO,61,3 ROUTE,06:19,13:11,124,10,12,19.1,0
HANAMKONDA,59C2,CO,61,3 ROUTE,13:45,20:37,124,10,12,19.1,0
HANAMKONDA,60C1,CO,61,3 ROUTE,06:19,13:11,124,10,12,19.1,0
HANAMKONDA,60C2,CO,61,3 ROUTE,13:45,20:37,124,10,12,19.1,0
HANAMKONDA,62C1,CO,61,3 ROUTE,05:54,12:46,124,10,12,19.1,0
HANAMKONDA,62C2,CO,61,3 ROUTE,13:20,20:12,124,10,12,19.1,0
HANAMKONDA,63C1,CO,61,3 ROUTE,05:54,12:46,124,10,12,19.1,0
HANAMKONDA,63C2,CO,61,3 ROUTE,13:20,20:12,124,10,12,19.1,0
HANAMKONDA,64C1,CO,61,KAMALAPUR,12:45,11:00,350,12,29,19.1,0
HANAMKONDA,35C1,CO,61,NALLABELLY,13:10,11:10,354,12,30,19.1,0
HANAMKONDA,26C1,CO,61,P.PALLY/11ROUTE,05:40,20:20,262,14,19,19.1,1
HANAMKONDA,34C1,CO,61,PMBARTHI,07:15,19:00,200,7,29,19.1,1
HANAMKONDA,37C2,CO,61,PPENDYAL/1 ROUTE,12:40,11:35,282,12,24,19.1,0
HANAMKONDA,HVT2,EX,52,ETN-TPGM,12:10,10:50,474,7,68,18.75,0
HANAMKONDA,4VW1,EX,52,V.WADA,05:50,18:05,438,4,110,18.75,0
HANAMKONDA,5VW1,EX,52,V.WADA,06:50,19:05,438,4,110,18.75,0
HANAMKONDA,HKM2,EX,52,HNK-KMM,05:05,18:20,510,4,128,18.75,0
HANAMKONDA,HKM3,EX,52,HNK-KMM,05:25,18:45,510,4,128,18.75,0
HANAMKONDA,HKM4,EX,52,HNK-KMM,06:05,19:45,510,4,128,18.75,0
HANAMKONDA,HKM5,EX,52,HNK-KMM,07:00,21:05,510,4,128,18.75,0
HANAMKONDA,HKV1,EX,52,WL-VWADA,05:25,18:40,540,4,135,18.75,0
HANAMKONDA,HEV1,EX,52,ETN-VPUR,07:15,20:45,506,8,63,18.75,0
HANAMKONDA,HEN2,EX,52,ETN-NSGR,11:45,09:45,516,4,129,18.75,0
HANAMKONDA,HKM1,EX,52,HNK-KMM,05:05,19:00,510,4,128,18.75,0
HANAMKONDA,20C1,PC,61,1 ROUTE,06:23,13:28,131,9,15,44.27,0
HANAMKONDA,20C2,PC,61,1 ROUTE,14:11,21:16,131,9,15,44.27,0
HANAMKONDA,15C1,PC,61,11 ROUTE,05:18,13:15,137,7,20,44.27,0
HANAMKONDA,15C2,PC,61,11 ROUTE,13:30,21:36,137,7,20,44.27,0
HANAMKONDA,16C1,PC,61,11 ROUTE,05:19,13:10,137,7,20,44.27,0
HANAMKONDA,16C2,PC,61,11 ROUTE,13:20,21:26,137,7,20,44.27,0
HANAMKONDA,29C1,PC,61,11 ROUTE,07:10,21:15,220,14,16,44.27,0
HANAMKONDA,25C1,PC,61,2 ROUTE,07:00,18:28,193,13,15,44.27,0
HANAMKONDA,24C1,PC,61,3 ROUTE,06:45,12:54,105,9,12,44.27,0
HANAMKONDA,24C2,PC,61,3 ROUTE,13:28,19:37,105,9,12,44.27,0
HANAMKONDA,42C1,PC,61,3 ROUTE,05:00,13:19,144,9,16,44.27,0
HANAMKONDA,42C2,PC,61,3 ROUTE,13:33,21:34,144,9,16,44.27,0
HANAMKONDA,44C1,PC,61,3 ROUTE,04:57,13:20,144,9,16,44.27,0
HANAMKONDA,44C2,PC,61,3 ROUTE,13:54,22:14,144,9,16,44.27,0
HANAMKONDA,09J2,PE,51,JBS,12:25,09:55,550,4,138,44.27,0
HANAMKONDA,7KM1,PE,51,KMM,05:00,18:25,494,4,124,44.27,0
HANAMKONDA,NZB2,PE,51,NIZAMBAD,04:15,16:55,460,2,230,44.27,0
HANAMKONDA,NZB3,PE,51,NIZAMBAD,04:40,18:00,460,2,230,44.27,0
HANAMKONDA,NZB4,PE,51,NIZAMBAD,05:10,18:30,460,2,230,44.27,0
HANAMKONDA,NZB5,PE,51,NIZAMBAD,06:00,20:05,460,2,230,44.27,0
HANAMKONDA,2VW1,PE,51,V.WADA,06:20,18:30,438,4,110,44.27,0
HANAMKONDA,3VW1,PE,51,V.WADA,07:00,18:50,452,4,113,44.27,0
HANAMKONDA,2NK2,PO,55,CH.GONDA,07:25,18:35,310,10,31,44.27,0
HANAMKONDA,1GK2,PO,55,G.KHANI,13:30,09:20,350,2,175,44.27,0
HANAMKONDA,2AN1,PO,55,G-ANARM,05:55,21:05,362,8,45,44.27,0
HANAMKONDA,5AN1,PO,55,G-ANARM,07:00,21:25,360,8,45,44.27,0
HANAMKONDA,1TG1,PO,55,GRNP-TRR,07:00,16:45,282,8,35,44.27,0
HANAMKONDA,1GT2,PO,55,GURTURU,14:30,11:40,356,8,45,44.27,0
HANAMKONDA,1IJ1,PO,55,INEOL-JMKT,05:20,17:45,300,8,38,44.27,0
HANAMKONDA,1JG1,PO,55,J.GUTTA,04:45,15:00,316,2,158,44.27,0
HANAMKONDA,2JG1,PO,55,J.GUTTA,06:30,16:50,316,2,158,44.27,0
HANAMKONDA,3JG1,PO,55,J.GUTTA,08:20,18:35,316,2,158,44.27,0
HANAMKONDA,4JG1,PO,55,J.GUTTA,05:20,15:30,316,2,158,44.27,0
HANAMKONDA,5JG1,PO,55,J.GUTTA,07:20,17:40,316,2,158,44.27,0
HANAMKONDA,1JN1,PO,55,JANAGAON,05:00,20:55,440,8,55,44.27,0
HANAMKONDA,2JN1,PO,55,JANAGAON,05:45,21:15,440,8,55,44.27,0
HANAMKONDA,3JN1,PO,55,JANAGAON,06:00,21:35,440,8,55,44.27,0
HANAMKONDA,5JN1,PO,55,JANAGAON,06:30,22:05,440,8,55,44.27,0
HANAMKONDA,1HJ1,PO,55,JMKT-HYD,07:05,20:10,362,4,91,44.27,0
HANAMKONDA,1JH1,PO,55,JMKT-HYD,06:15,19:10,362,4,91,44.27,0
HANAMKONDA,04K1,PO,55,KMM,06:45,18:25,357,4,89,44.27,0
HANAMKONDA,2KM1,PO,55,KMM,07:40,19:15,357,2,179,44.27,0
HANAMKONDA,3KM1,PO,55,KMM,07:15,19:00,357,4,89,44.27,0
HANAMKONDA,4KM1,PO,55,KMM,07:10,18:55,357,4,89,44.27,0
HANAMKONDA,5KM1,PO,55,KMM,05:55,13:55,247,2,124,44.27,0
HANAMKONDA,5KM2,PO,55,KMM,14:10,21:40,247,2,124,44.27,0
HANAMKONDA,6KM1,PO,55,KMM,07:45,19:25,357,4,89,44.27,0
HANAMKONDA,1PB1,PO,55,PLKY-PRK,06:00,19:00,336,10,34,44.27,0
HANAMKONDA,1PK1,PO,55,TGPL-PKT,07:30,20:25,364,2,182,44.27,0
HANAMKONDA,3AN2,PO,55,U-ANARM,12:40,10:15,366,8,46,44.27,0
HANAMKONDA,6AN1,PO,55,U-ANARM,05:00,20:00,366,8,46,44.27,0
HANAMKONDA,1JF1,PO,55,ZAFFARGHAD,06:00,17:35,326,8,41,44.27,0
HANAMKONDA,04S1,PS,61,CHOTAPLY,05:30,18:50,264,9,29,44.27,0
HANAMKONDA,24S1,PS,61,DEVNUR,07:00,18:40,218,8,27,44.27,0
HANAMKONDA,22S1,PS,61,KPUR-BPT,06:30,18:20,260,12,22,44.27,0
HANAMKONDA,28S2,PS,61,KUNUR,13:45,10:55,246,16,15,44.27,0
HANAMKONDA,34S1,PS,61,LXMIPURM,06:00,19:40,272,12,23,44.27,0
HANAMKONDA,30S1,PS,61,SARVAPUR,05:50,20:30,288,10,29,44.27,0
HANAMKONDA,08S1,PS,61,VGIR,06:30,14:15,127,8,16,44.27,0
HANAMKONDA,08S2,PS,61,VGIR,14:40,21:25,118,8,15,44.27,0
HANAMKONDA,HTG1,PVG,53,BOTHNGRM,14:00,11:30,354,6,59,19.59,0
HANAMKONDA,1DK2,PVG,53,D.NKD,12:30,10:15,388,10,39,19.59,0
HANAMKONDA,DPV1,PVG,53,DANDEPALLY,06:20,19:15,416,7,59,19.59,0
HANAMKONDA,HET1,PVG,53,ETN-TKGM,12:55,12:40,396,6,66,19.59,0
HANAMKONDA,HFP1,PVG,53,FATHEPUR,05:45,19:45,412,10,41,19.59,1
HANAMKONDA,HJT1,PVG,53,JFGD-TRR,06:25,20:50,356,8,45,19.59,0
HANAMKONDA,1JM2,PVG,53,JMKT,13:20,12:10,400,8,50,19.59,0
HANAMKONDA,5JM2,PVG,53,JMKT,12:00,11:00,394,8,49,19.59,0
HANAMKONDA,HKP1,PVG,53,KDLK-PSR,06:55,19:35,382,6,64,19.59,0
HANAMKONDA,KTV1,PVG,53,KMM-VGIR,07:30,20:00,416,8,52,19.59,1
HANAMKONDA,KDY1,PVG,53,KONDAPARTHY,06:00,20:15,424,8,53,19.59,1
HANAMKONDA,4JM2,PVG,53,KT.KONDA,06:20,20:40,420,8,53,19.59,1
HANAMKONDA,HKD2,PVG,53,KTDM-KMM,07:00,20:25,466,8,58,19.59,0
HANAMKONDA,HMP1,PVG,53,MLG-PTLP,07:10,21:20,424,12,35,19.59,0
HANAMKONDA,KNV1,PVG,53,MLK-KNRM,06:00,19:40,478,6,80,19.59,1
HANAMKONDA,1NM2,PVG,53,NANDANAM,06:20,19:30,384,10,38,19.59,1
HANAMKONDA,PLK1,PVG,53,PLKY,05:35,20:15,380,6,63,19.59,0
HANAMKONDA,PLK2,PVG,53,PLKY,13:00,09:45,372,6,62,19.59,0
HANAMKONDA,HPG1,PVG,53,PSR-GND,11:50,09:50,394,6,66,19.59,0
HANAMKONDA,WSP2,PVG,53,SHAPOOR,14:15,11:35,366,14,26,19.59,0
HANAMKONDA,TGR1,PVG,53,T.GIRI,11:00,08:25,380,6,63,19.59,0
HANAMKONDA,KMP1,PVG,53,TEXTPARK,06:20,20:20,436,8,55,19.59,1
HANAMKONDA,TCH1,PVG,53,TRR-CH.GONDA,11:30,09:25,429,8,54,19.59,0
HANAMKONDA,1AN1,PVG,53,U-ANARM,04:45,19:20,412,8,52,19.59,0
HANAMKONDA,4AN2,PVG,53,W-ANARM,14:15,11:50,386,8,48,19.59,0
HANAMKONDA,SDK1,SD,50,HNK-BHPL-KLSM,05:00,18:35,522,6,87,20.01,0
HANAMKONDA,SDK2,SD,50,HNK-BHPL-KLSM,05:30,19:05,522,6,87,20.01,0
HANAMKONDA,SDN1,SD,50,HNK-ETNR,07:30,18:25,448,4,112,20.01,0
HANAMKONDA,SDN2,SD,50,HNK-ETNR,08:45,19:25,448,4,112,20.01,0
HANAMKONDA,SDK3,SD,50,HNK-BHPL-KLSM,07:30,21:05,522,6,87,20.01,0
HANAMKONDA,SDN3,SD,50,HNK-ETNR,06:30,17:25,448,4,112,20.01,0
HANAMKONDA,12H1,SL,41,HYDRABAD,08:40,23:30,568,4,142,20.1,0
HANAMKONDA,HYD1,SL,41,HYDRABAD,04:00,18:40,568,4,142,20.1,0
HANAMKONDA,HYD2,SL,41,HYDRABAD,04:30,19:45,568,4,142,20.1,0
HANAMKONDA,36S1,SU,61,ATMAKUR,05:30,09:45,343,10,34,18.91,0
HANAMKONDA,11S2,SU,61,KESHAVAPUR,13:20,11:35,308,13,24,18.91,0
HANAMKONDA,27S2,SU,61,MALAKPLY,07:50,19:40,218,12,18,18.91,1
HANAMKONDA,13S1,SU,61,PSRA,05:45,20:10,314,12,26,18.91,0
HANAMKONDA,15S1,SU,61,PSRA,05:00,18:30,328,10,33,18.91,0
HANAMKONDA,32S1,SU,61,PULKY,05:10,13:45,150,6,25,18.91,0
HANAMKONDA,32S2,SU,61,PULKY,13:45,20:45,166,6,28,18.91,0
HAKIMPET,21,XC,60,BEL250,07:20,14:50,135,8,16.875,25.03,1
HAKIMPET,22,XC,60,BEL250,15:40,22:45,130,8,16.25,25.03,1
HAKIMPET,31,XC,60,22K,05:00,12:30,126,8,15.75,25.03,0
HAKIMPET,32,XC,60,22K,13:00,20:20,134,8,16.75,25.03,0
HAKIMPET,41,XC,60,22D,06:10,13:30,132,8,16.5,25.03,0
HAKIMPET,42,XC,60,22D,14:00,21:20,132,8,16.5,25.03,0
HAKIMPET,52,PM,60,4 567,14:10,10:00,287,6,47.91,32.67,0
HAKIMPET,131,XC,60,22K,06:30,13:50,134,8,16.75,25.03,0
HAKIMPET,132,XC,60,22K,14:20,21:40,134,8,16.75,25.03,0
HAKIMPET,161,XC,60,25S,08:30,22:10,272,14,19.42857143,25.03,0
HAKIMPET,172,PS,60,3 211DY,14:20,12:05,263,12,21.95,32.67,0
HAKIMPET,182,XC,60,25AJ/K,14:45,12:20,312,12,26,25.03,0
HAKIMPET,192,XS,60,211DY,12:50,10:25,263,13,20.26153846,25.03,0
HAKIMPET,212,PS,60,4 211A,13:30,11:45,297,10,29.69,32.67,0
HAKIMPET,222,PS,60,4 211K,14:40,10:50,308,8,38.51,32.67,0
HAKIMPET,232,PS,60,7 211E,12:05,09:20,290,8,36.27,32.67,0
HAKIMPET,242,PS,60,8 211B,13:05,11:50,314,8,39.255,32.67,0
HAKIMPET,261,XS,60,211S,06:50,20:45,292,12,24.33333333,25.03,0
HAKIMPET,272,PS,60,5 211T,12:40,11:15,299,8,37.3975,32.67,0
HAKIMPET,301,XC,60,22D,05:30,12:50,132,8,16.5,25.03,0
HAKIMPET,302,XC,60,22D,13:20,20:40,132,8,16.5,25.03,0
HAKIMPET,341,XS,60,25S/229,06:20,18:55,252,12,21,25.03,0
HAKIMPET,351,XC,60,21W,06:00,12:50,119,12,9.916666667,25.03,0
HAKIMPET,352,XC,60,21W,13:15,20:05,119,12,9.916666667,25.03,0
HAKIMPET,371,XC,60,25S,04:40,12:35,127,8,15.875,25.03,1
HAKIMPET,372,XC,60,25S,14:55,21:50,125,9,13.88888889,25.03,1
HAKIMPET,391,XC,60,25A,06:10,13:25,134,10,13.4,25.03,0
HAKIMPET,392,XC,60,25A,13:45,21:10,134,9,14.88888889,25.03,0
HAKIMPET,401,XS,60,25S/229,04:50,18:15,254,13,19.53846154,25.03,0
HAKIMPET,441,XC,60,21W,06:50,13:40,119,12,9.916666667,25.03,0
HAKIMPET,442,XC,60,21W,14:05,20:55,119,12,9.916666667,25.03,0
HAKIMPET,451,XC,60,25A,06:40,14:00,134,10,13.4,25.03,0
HAKIMPET,452,XC,60,25A,14:20,21:45,134,10,13.4,25.03,0
HAKIMPET,461,PM,60,6 568,06:50,21:00,340,10,33.992,32.67,0
HAKIMPET,471,PS,60,8 211D,06:10,19:20,283,8,35.35,32.67,0
HAKIMPET,502,XS,60,211M,14:55,11:15,296,14,21.14285714,25.03,0
HAKIMPET,511,XC,60,22K,05:50,13:10,134,8,16.75,25.03,0
HAKIMPET,512,XC,60,22K,13:40,21:10,134,8,16.75,25.03,0
HAKIMPET,522,PS,60,7 211U,12:00,10:10,292,8,36.475,32.67,0
HAKIMPET,532,XM,60,567,14:30,12:35,352,9,39.11111111,25.03,0
HAKIMPET,551,XC,60,25M/SN,05:05,12:45,132,8,16.5,25.03,0
HAKIMPET,552,XC,60,25M/SN,13:40,20:50,130,7,18.57142857,25.03,0
HAKIMPET,582,PS,60,6 212,11:45,09:50,292,8,36.495,32.67,0
HAKIMPET,682,XS,60,211M,14:15,10:40,296,14,21.14285714,25.03,0
HAKIMPET,751,PS,60,8 211T,05:40,18:55,273,8,34.18,32.67,0
HAKIMPET,771,PS,60,5 211D,07:30,20:45,283,8,35.35,32.67,0
HAKIMPET,781,SN,42,8R,06:30,19:45,256,12,21.33333333,25.03,0
HAKIMPET,791,SN,42,25S,05:10,18:55,243,14,17.35714286,25.03,0
HAKIMPET,842,PM,60,9 568,13:40,10:00,323,8,40.38,32.67,0
HAKIMPET,861,SN,42,8R,05:40,19:05,256,12,21.33333333,25.03,0
HAKIMPET,921,XC,60,25M/AJ,06:35,13:55,142,7,20.28571429,25.03,0
HAKIMPET,922,XC,60,25M/AJ,14:15,21:30,142,7,20.28571429,25.03,0
HAKIMPET,931,XC,60,21W,06:25,13:15,119,12,9.916666667,25.03,0
HAKIMPET,932,XC,60,21W,13:40,20:30,119,12,9.916666667,25.03,0
HAKIMPET,1042,XC,60,BDL25AJM,12:30,10:10,318,15,21.2,25.03,0
HAKIMPET,1051,XS,60,25S/229,07:25,21:05,278,11,25.27272727,25.03,0
HAKIMPET,1071,XS,60,25S/229,06:45,19:25,252,12,21,25.03,0
HAKIMPET,1091,XM,60,212/702,07:30,20:50,356,9,39.55555556,25.03,0
HAKIMPET,1121,XS,60,25S/229,06:10,19:35,270,12,22.5,25.03,0
HAKIMPET,1161,XS,60,25S/229,07:10,20:05,256,12,21.33333333,25.03,0
HAKIMPET,1192,PS,60,6 212,13:10,10:50,302,8,37.8,32.67,0
HAKIMPET,1202,XS,60,211B,14:15,12:35,285,10,28.5,25.03,0
HAKIMPET,1221,ME,43,25M/AJ,05:55,13:20,142,7,20.28571429,25.03,0
HAKIMPET,1222,ME,43,25M/AJ,13:35,21:00,142,7,20.28571429,25.03,0
HAKIMPET,1241,SN,42,5R,06:05,19:30,256,12,21.33333333,25.03,0
HAKIMPET,1261,XS,60,211M,05:55,12:45,148,7,21.14285714,25.03,0
HAKIMPET,1262,XS,60,211M,13:20,20:30,148,7,21.14285714,25.03,0
HAKIMPET,1271,SN,42,22/10W,07:00,21:00,269,13,20.69230769,25.03,1
HAKIMPET,1301,PM,60,8 567,07:20,19:30,312,8,38.98875,32.67,0
HAKIMPET,1312,PM,60,6 567,16:00,11:20,332,6,55.26666667,32.67,0
HAKIMPET,1331,SN,42,5R,06:55,20:10,256,12,21.33333333,25.03,0
HAKIMPET,1431,XC,60,25A,07:10,14:30,134,10,13.4,25.03,0
HAKIMPET,1432,XC,60,25A,14:50,22:15,134,10,13.4,25.03,0
HAKIMPET,1461,XC,60,22D,06:20,13:00,150,5,30,25.03,0
HAKIMPET,1462,XC,60,22D,13:50,21:00,140,8,17.5,25.03,0
HAKIMPET,1561,ME,43,24B/16D,07:10,14:10,134,5,26.8,25.03,0
HAKIMPET,1562,ME,41,24B/16D,14:25,21:40,141,5,28.2,25.03,0
HAKIMPET,1571,ME,43,5K/25S,06:40,19:35,243,12,20.25,25.03,0
HAKIMPET,1581,XM,60,212/702,05:50,19:20,344,8,43,25.03,0
HAKIMPET,1631,SN,42,22/10W,07:55,21:20,258,15,17.2,25.03,1
HAKIMPET,1661,ME,43,5K/25S,07:30,20:35,243,12,20.25,25.03,0
HAKIMPET,1672,XS,60,211M,13:45,10:30,296,14,21.14285714,25.03,0
HAKIMPET,1691,XS,60,211M,06:35,13:25,148,7,21.14285714,25.03,0
HAKIMPET,1692,XS,60,211M,13:40,20:50,148,7,21.14285714,25.03,0
HAKIMPET,1712,XS,60,211M,13:25,10:05,298,14,21.28571429,25.03,0
HAKIMPET,1721,XS,60,211M,06:45,13:45,148,7,21.14285714,25.03,0
HAKIMPET,1722,XS,60,211M,14:20,21:40,148,7,21.14285714,25.03,0
HAKIMPET,1731,XM,60,212/702,06:30,19:40,344,8,43,25.03,0
HAKIMPET,1741,SN,42,24S/273,06:15,19:35,266,13,20.46153846,25.03,0
HAKIMPET,1751,SN,42,24S/273,06:35,19:50,266,13,20.46153846,25.03,0
HAKIMPET,1761,SN,42,24S/273,07:00,20:20,266,13,20.46153846,25.03,0
HAKIMPET,1771,SN,42,24S/273,07:20,20:55,266,13,20.46153846,25.03,0
HAKIMPET,1781,SN,42,5R,07:45,21:00,256,12,21.33333333,25.03,0
HAKIMPET,1791,SN,42,8R,07:20,20:35,256,12,21.33333333,25.03,0
HAKIMPET,1801,SN,42,22/10W,07:30,21:15,277,13,21.30769231,25.03,1
HAKIMPET,1811,XC,60,16D/24B,05:25,12:45,141,5,28.2,25.03,0
HAKIMPET,1812,XC,60,16D/24B,13:10,20:10,134,5,26.8,25.03,0
HAKIMPET,1821,XC,60,16D/24B,05:45,13:05,141,5,28.2,25.03,0
HAKIMPET,1822,XC,60,16D/24B,13:30,20:30,134,5,26.8,25.03,0
HAKIMPET,1831,XC,60,16D/24B,06:05,13:25,141,5,28.2,25.03,0
HAKIMPET,1832,XC,60,16D/24B,13:50,20:50,134,5,26.8,25.03,0
HAKIMPET,1841,XC,60,16D/24B,06:25,13:45,141,5,28.2,25.03,0
HAKIMPET,1842,XC,60,16D/24B,14:10,21:10,134,5,26.8,25.03,0
HAKIMPET,1851,XC,60,24B/16D,05:30,12:30,134,5,26.8,25.03,0
HAKIMPET,1852,XC,60,24B/16D,12:55,20:15,141,5,28.2,25.03,0
HAKIMPET,1861,XC,60,24B/16D,05:50,12:50,134,5,26.8,25.03,0
HAKIMPET,1862,XC,60,24B/16D,13:15,20:35,141,5,28.2,25.03,0
HAKIMPET,1871,XC,60,24B/16D,06:10,13:10,134,5,26.8,25.03,0
HAKIMPET,1872,XC,60,24B/16D,13:35,20:55,141,5,28.2,25.03,0
HAKIMPET,1881,ME,43,24B/16D,06:30,13:30,134,5,26.8,25.03,0
HAKIMPET,1882,ME,43,24B/16D,13:55,21:15,141,5,28.2,25.03,0
HAKIMPET,1891,XC,46,24B,06:00,20:05,284,18,15.77777778,25.03,0
HAKIMPET,1901,XC,48,24B,07:00,21:05,284,18,15.77777778,25.03,0
HAKIMPET,1911,ME,43,25M/AJ,07:15,14:35,142,7,20.28571429,25.03,0
HAKIMPET,1912,ME,43,25M/AJ,14:55,22:20,142,7,20.28571429,25.03,0
HAKIMPET,1922,XC,60,22D,13:40,11:30,318,14,22.71428571,25.03,0
HAKIMPET,1931,XC,60,24B,06:20,20:00,237,15,15.8,25.03,1
HAKIMPET,1942,XC,60,24B,12:55,10:10,267,17,15.70588235,25.03,0
HAKIMPET,1952,XC,60,24B,14:00,10:55,272,16,17,25.03,0
HAKIMPET,1962,XC,60,24B,14:55,12:25,279,15,18.6,25.03,0
HAKIMPET,1972,XS,60,211M,15:15,11:40,298,14,21.28571429,25.03,0
HAKIMPET,1981,XS,60,211M,07:15,14:05,148,7,21.14285714,25.03,0
HAKIMPET,1982,XS,60,211M,14:40,21:50,148,7,21.14285714,25.03,0
HAKIMPET,1991,ME,43,25-AJM,05:35,13:05,142,7,20.28571429,25.03,0
HAKIMPET,1992,ME,43,25-AJM,13:15,20:45,142,7,20.28571429,25.03,0
HAKIMPET,2001,XC,60,16D/24B,06:45,14:05,141,5,28.2,25.03,0
HAKIMPET,2002,XC,60,16D/24B,14:30,21:30,134,7,19.14285714,25.03,0
HAKIMPET,2011,XC,60,25-AJM,06:15,13:35,142,7,20.28571429,25.03,0
