depot,date,passengers_per_day,actual_kms,occupancy_ratio
KUKATPALLY,2024-10-27,83434.0,34325.0,0.7919
KUKATPALLY,2024-10-28,110330.0,36940.0,0.9283
KUKATPALLY,2024-10-29,104875.0,35392.0,0.9068
KUKATPALLY,2024-10-30,103333.0,35616.0,0.9066
KUKATPALLY,2024-10-31,63193.0,35187.0,0.7131
KUKATPALLY,2024-11-01,85202.0,34072.0,0.7897
KUKATPALLY,2024-11-02,93881.0,32752.0,0.9123
KUKATPALLY,2024-11-03,83150.0,33701.0,0.8333
KUKATPALLY,2024-11-04,110419.0,34284.0,1.0194
KUKATPALLY,2024-11-05,110881.0,37849.0,0.9022
KUKATPALLY,2024-11-06,104977.0,34796.0,0.9498
KUKATPALLY,2024-11-07,106717.0,34884.0,0.9581
KUKATPALLY,2024-11-08,108657.0,36270.0,0.9199
KUKATPALLY,2024-11-09,105718.0,35034.0,0.948
KUKATPALLY,2024-11-10,90005.0,35598.0,0.8313
KUKATPALLY,2024-11-11,112749.0,37049.0,0.9889
KUKATPALLY,2024-11-12,108609.0,36196.0,0.9344
KUKATPALLY,2024-11-13,107144.0,35200.0,0.9721
KUKATPALLY,2024-11-14,109726.0,36265.0,0.9641
KUKATPALLY,2024-11-15,88973.0,34658.0,0.809
KUKATPALLY,2024-11-16,99393.0,35219.0,0.9031
KUKATPALLY,2024-11-17,86220.0,33613.0,0.889
KUKATPALLY,2024-11-18,110120.0,36034.0,0.9776
KUKATPALLY,2024-11-19,115108.0,36632.0,0.9774
KUKATPALLY,2024-11-20,106166.0,34361.0,0.9873
KUKATPALLY,2024-11-21,108213.0,34481.0,0.9917
KUKATPALLY,2024-11-22,103561.0,34553.0,0.9401
KUKATPALLY,2024-11-23,110500.0,34898.0,0.9903
KUKATPALLY,2024-11-24,89543.0,35454.0,0.8572
KUKATPALLY,2024-11-25,113752.0,36930.0,0.9947
KUKATPALLY,2024-11-26,107734.0,35919.0,0.9304
KUKATPALLY,2024-11-27,109547.0,35290.0,0.9756
KUKATPALLY,2024-11-28,107335.0,35060.0,0.9669
KUKATPALLY,2024-11-29,105258.0,35113.0,0.9236
KUKATPALLY,2024-11-30,114856.0,36117.0,0.9943
KUKATPALLY,2024-12-01,86104.0,43917.0,0.6434
KUKATPALLY,2024-12-02,111631.0,37431.0,0.9317
KUKATPALLY,2024-12-03,104616.0,35883.0,0.9271
KUKATPALLY,2024-12-04,107384.0,34335.0,0.9822
KUKATPALLY,2024-12-05,107129.0,35962.0,0.9771
KUKATPALLY,2024-12-06,103008.0,33485.0,0.9943
KUKATPALLY,2024-12-07,95617.0,36743.0,1.0085
KUKATPALLY,2024-12-08,88403.0,34317.0,0.8646
KUKATPALLY,2024-12-09,88351.0,38777.0,1.162
KUKATPALLY,2024-12-10,106015.0,35636.0,0.9602
KUKATPALLY,2024-12-11,108227.0,35577.0,1.0254
KUKATPALLY,2024-12-12,108590.0,34941.0,0.9694
KUKATPALLY,2024-12-13,108199.0,35088.0,0.9551
KUKATPALLY,2024-12-14,108828.0,35383.0,0.96
KUKATPALLY,2024-12-15,89608.0,35029.0,0.8396
KUKATPALLY,2024-12-16,109438.0,37476.0,0.923
KUKATPALLY,2024-12-17,111013.0,36169.0,0.947
KUKATPALLY,2024-12-18,109398.0,36016.0,0.9438
KUKATPALLY,2024-12-19,105293.0,34929.0,0.9539
KUKATPALLY,2024-12-20,106858.0,35168.0,0.9572
KUKATPALLY,2024-12-21,107018.0,35666.0,0.9772
KUKATPALLY,2024-12-22,89465.0,34832.0,0.8442
KUKATPALLY,2024-12-23,110576.0,38427.0,0.9046
KUKATPALLY,2024-12-24,102393.0,35419.0,0.9207
KUKATPALLY,2024-12-25,84059.0,33429.0,0.8154
KUKATPALLY,2024-12-26,88907.0,34514.0,0.8384
KUKATPALLY,2024-12-27,90999.0,33765.0,0.8544
KUKATPALLY,2024-12-28,101756.0,34818.0,0.9031
KUKATPALLY,2024-12-29,85859.0,35227.0,0.769
KUKATPALLY,2024-12-30,107699.0,37890.0,0.888
KUKATPALLY,2024-12-31,104793.0,34934.0,0.9206
KUKATPALLY,2025-01-01,88676.0,33986.0,0.8314
KUKATPALLY,2025-01-02,109198.0,35857.0,0.9477
KUKATPALLY,2025-01-03,107215.0,35706.0,0.9174
KUKATPALLY,2025-01-04,106996.0,35740.0,0.9073
KUKATPALLY,2025-01-05,88066.0,34554.0,0.8055
KUKATPALLY,2025-01-06,110064.0,37000.0,0.9411
KUKATPALLY,2025-01-07,106811.0,35783.0,0.9017
KUKATPALLY,2025-01-08,105465.0,35290.0,0.9089
KUKATPALLY,2025-01-09,106985.0,35663.0,0.9097
KUKATPALLY,2025-01-10,108860.0,34113.0,0.9798
KUKATPALLY,2025-01-11,92527.0,53056.0,0.8097
KUKATPALLY,2025-01-12,70578.0,43217.0,0.7961
KUKATPALLY,2025-01-13,80753.0,36672.0,0.7471
KUKATPALLY,2025-01-14,51506.0,24204.0,0.6849
KUKATPALLY,2025-01-15,71300.0,28655.0,0.8099
KUKATPALLY,2025-01-16,92532.0,36830.0,0.8619
KUKATPALLY,2025-01-17,103520.0,39443.0,0.8639
KUKATPALLY,2025-01-18,101886.0,35025.0,0.909
KUKATPALLY,2025-01-19,87130.0,36224.0,0.8144
KUKATPALLY,2025-01-20,114345.0,37845.0,0.9518
KUKATPALLY,2025-01-21,109925.0,36060.0,0.9467
KUKATPALLY,2025-01-22,110556.0,35306.0,0.964
KUKATPALLY,2025-01-23,112305.0,35981.0,0.9612
KUKATPALLY,2025-01-24,107009.0,34944.0,0.9366
KUKATPALLY,2025-01-25,109052.0,35234.0,0.9491
KUKATPALLY,2025-01-26,80309.0,31708.0,0.8392
KUKATPALLY,2025-01-27,114433.0,37961.0,0.9483
KUKATPALLY,2025-01-28,107641.0,35571.0,0.9489
KUKATPALLY,2025-01-29,107114.0,36244.0,0.8946
KUKATPALLY,2025-01-30,113805.0,36793.0,0.9772
KUKATPALLY,2025-01-31,112658.0,35250.0,0.9909
KUKATPALLY,2025-02-01,107425.0,34795.0,0.9791
KUKATPALLY,2025-02-02,88124.0,33501.0,0.853
KUKATPALLY,2025-02-03,113237.0,36854.0,0.9747
KUKATPALLY,2025-02-04,108002.0,34998.0,0.9443
KUKATPALLY,2025-02-05,105444.0,34891.0,0.935
KUKATPALLY,2025-02-06,109733.0,35365.0,0.9582
KUKATPALLY,2025-02-07,109951.0,34450.0,0.9987
KUKATPALLY,2025-02-08,103283.0,34703.0,0.9505
KUKATPALLY,2025-02-09,86976.0,35326.0,0.8162
KUKATPALLY,2025-02-10,115832.0,37576.0,0.9611
KUKATPALLY,2025-02-11,107756.0,35286.0,0.9396
KUKATPALLY,2025-02-12,109652.0,34847.0,0.9657
KUKATPALLY,2025-02-13,108656.0,35608.0,0.9685
KUKATPALLY,2025-02-14,104187.0,34731.0,0.9401
KUKATPALLY,2025-02-15,105269.0,34433.0,0.9707
KUKATPALLY,2025-02-16,89327.0,35867.0,0.8426
KUKATPALLY,2025-02-17,113747.0,37295.0,0.9647
KUKATPALLY,2025-02-18,105131.0,34810.0,0.9315
KUKATPALLY,2025-02-19,104702.0,34263.0,0.9602
KUKATPALLY,2025-02-20,105298.0,34883.0,0.9417
KUKATPALLY,2025-02-21,107168.0,35595.0,0.9323
KUKATPALLY,2025-02-22,99104.0,34187.0,0.898
KUKATPALLY,2025-02-23,84147.0,34579.0,0.8041
KUKATPALLY,2025-02-24,111728.0,37317.0,0.942
KUKATPALLY,2025-02-25,108914.0,36406.0,0.9291
KUKATPALLY,2025-02-26,78890.0,35274.0,0.7214
KUKATPALLY,2025-02-27,95632.0,36619.0,0.8465
KUKATPALLY,2025-02-28,103841.0,35790.0,0.8877
KUKATPALLY,2025-03-01,106704.0,36148.0,0.9095
KUKATPALLY,2025-03-02,86530.0,35110.0,0.8101
KUKATPALLY,2025-03-03,105202.0,34970.0,0.947
KUKATPALLY,2025-03-04,103571.0,35120.0,0.9028
KUKATPALLY,2025-03-05,101892.0,35477.0,0.9567
KUKATPALLY,2025-03-06,104044.0,35714.0,0.9795
KUKATPALLY,2025-03-07,104991.0,35667.0,0.979
KUKATPALLY,2025-03-08,86857.0,37144.0,1.0384
KUKATPALLY,2025-03-09,82297.0,34376.0,0.8061
KUKATPALLY,2025-03-10,107856.0,38431.0,0.9444
KUKATPALLY,2025-03-11,105245.0,36373.0,0.9379
KUKATPALLY,2025-03-12,103817.0,36665.0,0.9499
KUKATPALLY,2025-03-13,103676.0,36708.0,0.921
KUKATPALLY,2025-03-14,75069.0,36618.0,0.6178
KUKATPALLY,2025-03-15,95090.0,37671.0,0.8619
KUKATPALLY,2025-03-16,82440.0,34787.0,0.7753
KUKATPALLY,2025-03-17,107187.0,37729.0,0.9503
KUKATPALLY,2025-03-18,103825.0,36640.0,0.9371
KUKATPALLY,2025-03-19,104903.0,36467.0,0.9491
KUKATPALLY,2025-03-20,103248.0,36899.0,0.944
KUKATPALLY,2025-03-21,106659.0,36423.0,0.87
KUKATPALLY,2025-03-22,107940.0,35626.0,0.8635
KUKATPALLY,2025-03-23,90924.0,36302.0,0.7392
KUKATPALLY,2025-03-24,116142.0,37218.0,0.9293
KUKATPALLY,2025-03-25,112589.0,37342.0,0.8756
KUKATPALLY,2025-03-26,112593.0,35772.0,0.9418
KUKATPALLY,2025-03-27,109755.0,36302.0,0.8802
KUKATPALLY,2025-03-28,109374.0,36049.0,0.8731
KUKATPALLY,2025-03-29,109010.0,37880.0,0.8561
KUKATPALLY,2025-03-30,65534.0,28090.0,0.705
KUKATPALLY,2025-03-31,75428.0,28354.0,0.807
KUKATPALLY,2025-04-01,101151.0,34978.0,0.8621
KUKATPALLY,2025-04-02,111933.0,35062.0,0.9336
KUKATPALLY,2025-04-03,107546.0,34793.0,0.9365
KUKATPALLY,2025-04-04,106656.0,34782.0,0.8938
KUKATPALLY,2025-04-05,102185.0,36554.0,0.8168
KUKATPALLY,2025-04-06,84428.0,36168.0,0.6751
KUKATPALLY,2025-04-07,113621.0,46183.0,0.7198
KUKATPALLY,2025-04-08,111510.0,35674.0,0.9006
KUKATPALLY,2025-04-09,108404.0,35749.0,0.8995
KUKATPALLY,2025-04-10,108399.0,36023.0,0.8943
KUKATPALLY,2025-04-11,107293.0,35731.0,0.8993
KUKATPALLY,2025-04-12,103992.0,35377.0,0.8691
KUKATPALLY,2025-04-13,89657.0,35236.0,0.778
KUKATPALLY,2025-04-14,99864.0,35696.0,0.8395
KUKATPALLY,2025-04-15,114713.0,37073.0,0.9101
KUKATPALLY,2025-04-16,111346.0,36270.0,0.8994
KUKATPALLY,2025-04-17,109432.0,35637.0,0.8932
KUKATPALLY,2025-04-18,98537.0,34990.0,0.8322
KUKATPALLY,2025-04-19,108017.0,35855.0,0.8829
KUKATPALLY,2025-04-20,89749.0,34883.0,0.7798
KUKATPALLY,2025-04-21,117354.0,37253.0,0.9298
KUKATPALLY,2025-04-22,111247.0,36335.0,0.891
KUKATPALLY,2025-04-23,109423.0,34530.0,0.9646
KUKATPALLY,2025-04-24,106184.0,35080.0,0.9304
KUKATPALLY,2025-04-25,107302.0,34781.0,0.9219
KUKATPALLY,2025-04-26,102939.0,36150.0,0.847
KUKATPALLY,2025-04-27,54535.0,35572.0,0.9161
KUKATPALLY,2025-04-28,115661.0,44848.0,0.948
KUKATPALLY,2025-04-29,105441.0,35683.0,0.8937
KUKATPALLY,2025-04-30,103694.0,34223.0,0.9545
KUKATPALLY,2025-05-01,90555.0,33130.0,0.8982
KUKATPALLY,2025-05-02,100956.0,35154.0,0.8827
KUKATPALLY,2025-05-03,98828.0,34805.0,0.8855
KUKATPALLY,2025-05-04,86712.0,35395.0,0.8215
KUKATPALLY,2025-05-05,107144.0,37864.0,0.8826
KUKATPALLY,2025-05-06,98029.0,35702.0,0.8395
KUKATPALLY,2025-05-07,104437.0,35912.0,0.8891
KUKATPALLY,2025-05-08,102018.0,36528.0,0.8862
KUKATPALLY,2025-05-09,99454.0,34787.0,0.882
KUKATPALLY,2025-05-10,97880.0,36355.0,0.8744
KUKATPALLY,2025-05-11,82472.0,35245.0,0.7676
KUKATPALLY,2025-05-12,101369.0,37034.0,0.8719
KUKATPALLY,2025-05-13,100918.0,35717.0,0.8719
KUKATPALLY,2025-05-14,98292.0,34721.0,0.8902
KUKATPALLY,2025-05-15,100116.0,35389.0,0.8819
KUKATPALLY,2025-05-16,98676.0,35647.0,0.868
KUKATPALLY,2025-05-17,97368.0,35211.0,0.8758
KUKATPALLY,2025-05-18,87677.0,36754.0,0.8601
KUKATPALLY,2025-05-19,106155.0,37389.0,0.9184
KUKATPALLY,2025-05-20,100086.0,35265.0,0.8809
KUKATPALLY,2025-05-21,98355.0,35475.0,0.895
KUKATPALLY,2025-05-22,99266.0,35831.0,0.8953
KUKATPALLY,2025-05-23,104731.0,36621.0,0.9518
KUKATPALLY,2025-05-24,101523.0,36147.0,0.9094
KUKATPALLY,2025-05-25,91645.0,35600.0,0.8543
KUKATPALLY,2025-05-26,113361.0,38938.0,0.9659
KUKATPALLY,2025-05-27,104468.0,37264.0,0.8707
KUKATPALLY,2025-05-28,107516.0,35947.0,0.9451
KUKATPALLY,2025-05-29,103709.0,35862.0,0.9107
KUKATPALLY,2025-05-30,106965.0,35443.0,0.9369
KUKATPALLY,2025-05-31,101019.0,35475.0,0.9061
KUKATPALLY,2025-06-01,90134.0,35702.0,0.8197
KUKATPALLY,2025-06-02,109452.0,38083.0,0.9958
KUKATPALLY,2025-06-03,104384.0,36130.0,0.9031
KUKATPALLY,2025-06-04,110909.0,35730.0,0.9677
KUKATPALLY,2025-06-05,106097.0,36281.0,0.9828
KUKATPALLY,2025-06-06,105085.0,34819.0,0.9763
KUKATPALLY,2025-06-07,86079.0,31211.0,0.9026
KUKATPALLY,2025-06-08,90030.0,35770.0,0.8484
KUKATPALLY,2025-06-09,116159.0,36414.0,1.0429
KUKATPALLY,2025-06-10,112217.0,36558.0,0.957
KUKATPALLY,2025-06-11,113096.0,36517.0,0.9596
KUKATPALLY,2025-06-12,111226.0,36445.0,0.9455
KUKATPALLY,2025-06-13,112829.0,35848.0,0.974
KUKATPALLY,2025-06-14,102940.0,35628.0,0.909
KUKATPALLY,2025-06-15,88737.0,35436.0,0.7989
KUKATPALLY,2025-06-16,128071.0,41258.0,0.9905
KUKATPALLY,2025-06-17,116373.0,37575.0,0.9701
KUKATPALLY,2025-06-18,117731.0,36281.0,0.9971
KUKATPALLY,2025-06-19,116175.0,36632.0,0.9681
KUKATPALLY,2025-06-20,113642.0,37508.0,0.9998
KUKATPALLY,2025-06-21,112907.0,37859.0,1.0022
KUKATPALLY,2025-06-22,89438.0,34713.0,0.8259
KUKATPALLY,2025-06-23,120162.0,39122.0,0.9721
KUKATPALLY,2025-06-24,120205.0,37172.0,0.9826
KUKATPALLY,2025-06-25,114701.0,36366.0,0.9378
KUKATPALLY,2025-06-26,117596.0,37560.0,0.9709
KUKATPALLY,2025-06-27,118325.0,37101.0,0.972
KUKATPALLY,2025-06-28,110882.0,36804.0,0.9136
KUKATPALLY,2025-06-29,93434.0,35720.0,0.821
KUKATPALLY,2025-06-30,124408.0,40308.0,0.9669
KUKATPALLY,2025-07-01,116474.0,36013.0,0.972
KUKATPALLY,2025-07-02,108435.0,34535.0,0.9433
KUKATPALLY,2025-07-03,112446.0,36388.0,0.9529
KUKATPALLY,2025-07-04,112616.0,36332.0,0.9678
KUKATPALLY,2025-07-05,108120.0,35363.0,0.9253
KUKATPALLY,2025-07-06,84653.0,33838.0,0.7804
KUKATPALLY,2025-07-07,122685.0,39708.0,0.9656
KUKATPALLY,2025-07-08,115125.0,36571.0,0.9553
KUKATPALLY,2025-07-09,125145.0,37722.0,0.9967
KUKATPALLY,2025-07-10,117404.0,35844.0,0.978
KUKATPALLY,2025-07-11,120732.0,36087.0,0.9919
KUKATPALLY,2025-07-12,112633.0,36272.0,0.9567
KUKATPALLY,2025-07-13,94535.0,35746.0,0.8291
KUKATPALLY,2025-07-14,124502.0,39670.0,0.9971
KUKATPALLY,2025-07-15,118622.0,36518.0,0.9933
KUKATPALLY,2025-07-16,119680.0,36712.0,1.0134
KUKATPALLY,2025-07-17,111996.0,35934.0,0.979
KUKATPALLY,2025-07-18,112055.0,35650.0,0.9266
KUKATPALLY,2025-07-19,110379.0,35678.0,0.9722
KUKATPALLY,2025-07-20,76761.0,31065.0,0.8081
KUKATPALLY,2025-07-21,109039.0,37982.0,0.9167
KUKATPALLY,2025-07-22,126032.0,36957.0,1.0627
KUKATPALLY,2025-07-23,106286.0,36157.0,0.9078
KUKATPALLY,2025-07-24,110846.0,35961.0,0.933
KUKATPALLY,2025-07-25,111196.0,35920.0,0.9287
KUKATPALLY,2025-07-26,98006.0,34400.0,0.8613
KUKATPALLY,2025-07-27,84903.0,34933.0,0.7686
KUKATPALLY,2025-07-28,121983.0,39211.0,0.9655
KUKATPALLY,2025-07-29,116503.0,36527.0,0.9725
KUKATPALLY,2025-07-30,120837.0,35694.0,1.0282
KUKATPALLY,2025-07-31,121994.0,36365.0,1.0331
KUKATPALLY,2025-08-01,117089.0,35893.0,0.9835
KUKATPALLY,2025-08-02,112651.0,35307.0,0.9852
KUKATPALLY,2025-08-03,92244.0,36594.0,0.8195
KUKATPALLY,2025-08-04,114635.0,37988.0,0.9561
KUKATPALLY,2025-08-05,117410.0,36968.0,0.9659
KUKATPALLY,2025-08-06,120273.0,36641.0,0.997
KUKATPALLY,2025-08-07,117349.0,36025.0,1.0027
KUKATPALLY,2025-08-08,104557.0,38167.0,0.894
KUKATPALLY,2025-08-09,106597.0,47794.0,1.0287
KUKATPALLY,2025-08-10,91060.0,30554.0,0.9958
KUKATPALLY,2025-08-11,130427.0,41058.0,1.0764
KUKATPALLY,2025-08-12,117451.0,35269.0,1.0354
KUKATPALLY,2025-08-13,119241.0,36988.0,1.0169
KUKATPALLY,2025-08-14,110832.0,35846.0,0.9777
KUKATPALLY,2025-08-15,92387.0,36072.0,0.8667
KUKATPALLY,2025-08-16,95623.0,34330.0,0.86
KUKATPALLY,2025-08-17,82223.0,31050.0,0.8481
KUKATPALLY,2025-08-18,119469.0,41927.0,0.9977
KUKATPALLY,2025-08-19,113911.0,36150.0,0.9678
KUKATPALLY,2025-08-20,115077.0,35794.0,0.9761
KUKATPALLY,2025-08-21,118713.0,36168.0,1.0081
KUKATPALLY,2025-08-22,117865.0,36675.0,0.9693
KUKATPALLY,2025-08-23,108394.0,35762.0,0.9288
KUKATPALLY,2025-08-24,95995.0,36073.0,0.809
KUKATPALLY,2025-08-25,124765.0,41051.0,0.9474
KUKATPALLY,2025-08-26,115057.0,36205.0,0.9665
KUKATPALLY,2025-08-27,54916.0,25841.0,0.6179
KUKATPALLY,2025-08-28,105392.0,35036.0,0.8762
KUKATPALLY,2025-08-29,118915.0,35975.0,0.9744
KUKATPALLY,2025-08-30,114990.0,36093.0,0.9681
KUKATPALLY,2025-08-31,86732.0,32104.0,0.8247
KUKATPALLY,2025-09-01,125062.0,39747.0,0.9694
KUKATPALLY,2025-09-02,115604.0,35462.0,0.99
KUKATPALLY,2025-09-03,123813.0,35459.0,1.0551
KUKATPALLY,2025-09-04,111901.0,35070.0,0.9784
KUKATPALLY,2025-09-05,97470.0,33019.0,0.8851
KUKATPALLY,2025-09-06,87041.0,27608.0,0.9508
KUKATPALLY,2025-09-07,81141.0,31907.0,0.7745
KUKATPALLY,2025-09-08,122107.0,40305.0,0.946
KUKATPALLY,2025-09-09,118295.0,35799.0,0.9964
KUKATPALLY,2025-09-10,110859.0,35465.0,0.9718
KUKATPALLY,2025-09-11,114963.0,35890.0,0.9747
KUKATPALLY,2025-09-12,113093.0,36127.0,0.9403
KUKATPALLY,2025-09-13,108974.0,36322.0,0.917
KUKATPALLY,2025-09-14,85185.0,32419.0,0.8077
KUKATPALLY,2025-09-15,125445.0,41396.0,0.9352
KUKATPALLY,2025-09-16,119690.0,36790.0,0.9781
KUKATPALLY,2025-09-17,112830.0,35905.0,1.0637
KUKATPALLY,2025-09-18,116648.0,36563.0,1.0071
KUKATPALLY,2025-09-19,116611.0,36227.0,0.9737
KUKATPALLY,2025-09-20,115009.0,35500.0,1.0092
KUKATPALLY,2025-09-21,77063.0,32645.0,0.733
KUKATPALLY,2025-09-22,113313.0,40365.0,0.8952
KUKATPALLY,2025-09-23,116285.0,37508.0,0.936
KUKATPALLY,2025-09-24,115789.0,36445.0,0.9773
KUKATPALLY,2025-09-25,116249.0,37233.0,0.9844
KUKATPALLY,2025-09-26,103899.0,36731.0,0.8554
KUKATPALLY,2025-09-27,105418.0,38280.0,0.907
KUKATPALLY,2025-09-28,78611.0,40125.0,0.7883
KUKATPALLY,2025-09-29,99782.0,43847.0,0.8018
KUKATPALLY,2025-09-30,94939.0,37959.0,0.7736
KUKATPALLY,2025-10-01,90517.0,35978.0,0.7646
KUKATPALLY,2025-10-02,44485.0,16240.0,0.9022
KUKATPALLY,2025-10-03,64673.0,19354.0,1.0823
KUKATPALLY,2025-10-04,93650.0,33480.0,0.9084
KUKATPALLY,2025-10-05,87727.0,39600.0,0.8016
KUKATPALLY,2025-10-06,116454.0,44498.0,0.9531
KUKATPALLY,2025-10-07,108690.0,37574.0,0.8908
KUKATPALLY,2025-10-08,112527.0,36045.0,0.9601
KUKATPALLY,2025-10-09,117754.0,37329.0,0.9829
KUKATPALLY,2025-10-10,111703.0,36351.0,0.9389
KUKATPALLY,2025-10-11,108931.0,36434.0,0.9072
KUKATPALLY,2025-10-12,88336.0,35455.0,0.7971
KUKATPALLY,2025-10-13,121791.0,40701.0,0.9424
KUKATPALLY,2025-10-14,115628.0,37449.0,0.9365
KUKATPALLY,2025-10-15,100975.0,32742.0,0.9452
KUKATPALLY,2025-10-16,104675.0,38113.0,0.9884
KUKATPALLY,2025-10-17,118448.0,47529.0,0.954
KUKATPALLY,2025-10-18,16437.0,5724.0,0.717
KUKATPALLY,2025-10-19,88246.0,37675.0,0.746
KUKATPALLY,2025-10-20,64044.0,32658.0,0.5935
KUKATPALLY,2025-10-21,97643.0,38006.0,0.8292
KUKATPALLY,2025-10-22,103701.0,35447.0,0.9362
KUKATPALLY,2025-10-23,113679.0,36696.0,0.9737
KUKATPALLY,2025-10-24,103100.0,34633.0,0.9364
KUKATPALLY,2025-10-25,104314.0,37317.0,0.8688
KUKATPALLY,2025-10-26,82967.0,35358.0,0.7643
KUKATPALLY,2025-10-27,112324.0,40742.0,0.9143
KUKATPALLY,2025-10-28,104786.0,37193.0,0.884
KUKATPALLY,2025-10-29,91818.0,34574.0,0.8084
KUKATPALLY,2025-10-30,107879.0,37144.0,0.9176
KUKATPALLY,2025-10-31,110441.0,35327.0,0.9769
KUKATPALLY,2025-11-01,102077.0,34088.0,0.927
KUKATPALLY,2025-11-02,82499.0,35765.0,0.7611
KUKATPALLY,2025-11-03,113509.0,41736.0,0.8958
KUKATPALLY,2025-11-04,109936.0,37392.0,0.9103
KUKATPALLY,2025-11-05,93775.0,36666.0,0.7944
KUKATPALLY,2025-11-06,103229.0,36588.0,0.8866
KUKATPALLY,2025-11-07,107026.0,37147.0,0.9251
KUKATPALLY,2025-11-08,93907.0,35575.0,0.8382
KUKATPALLY,2025-11-09,80799.0,34075.0,0.776
KUKATPALLY,2025-11-10,106630.0,37769.0,0.9468
KUKATPALLY,2025-11-11,99684.0,35278.0,0.8929
KUKATPALLY,2025-11-12,107414.0,40186.0,0.913
KUKATPALLY,2025-11-13,106200.0,38234.0,0.9153
KUKATPALLY,2025-11-14,104249.0,37299.0,0.9085
KUKATPALLY,2025-11-15,88183.0,37520.0,0.8838
KUKATPALLY,2025-11-16,80576.0,33174.0,0.8075
KUKATPALLY,2025-11-17,109627.0,39604.0,0.9141
KUKATPALLY,2025-11-18,106772.0,38005.0,0.8838
KUKATPALLY,2025-11-19,106551.0,36660.0,0.8804
KUKATPALLY,2025-11-20,105786.0,36274.0,0.8675
KUKATPALLY,2025-11-21,94815.0,35756.0,0.9076
KUKATPALLY,2025-11-22,99269.0,36777.0,0.8399
KUKATPALLY,2025-11-23,82542.0,33572.0,0.8045
KUKATPALLY,2025-11-24,115758.0,40321.0,0.9337
KUKATPALLY,2025-11-25,105918.0,37012.0,0.896
KUKATPALLY,2025-11-26,101313.0,36048.0,0.9301
KUKATPALLY,2025-11-27,102279.0,36874.0,0.9042
KUKATPALLY,2025-11-28,104794.0,36782.0,0.8816
KUKATPALLY,2025-11-29,102330.0,36415.0,0.8557
KUKATPALLY,2025-11-30,84443.0,35426.0,0.7507
KUKATPALLY,2025-12-01,112597.0,39709.0,0.8811
KUKATPALLY,2025-12-02,110739.0,37228.0,0.908
KUKATPALLY,2025-12-03,100793.0,34487.0,0.9065
KUKATPALLY,2025-12-04,105449.0,35482.0,0.9133
KUKATPALLY,2025-12-05,105167.0,36651.0,0.8621
KUKATPALLY,2025-12-06,101875.0,35962.0,0.8591
KUKATPALLY,2025-12-07,84814.0,35716.0,0.7535
KUKATPALLY,2025-12-08,109727.0,39309.0,0.8584
KUKATPALLY,2025-12-09,108947.0,37330.0,0.8691
KUKATPALLY,2025-12-10,107542.0,36012.0,0.9108
KUKATPALLY,2025-12-11,95978.0,33919.0,0.955
KUKATPALLY,2025-12-12,104998.0,36276.0,0.8922
KUKATPALLY,2025-12-13,99576.0,35236.0,0.8898
KUKATPALLY,2025-12-14,80753.0,34119.0,0.8123
KUKATPALLY,2025-12-15,110046.0,39883.0,0.8843
KUKATPALLY,2025-12-16,109927.0,37238.0,0.9315
KUKATPALLY,2025-12-17,103849.0,36141.0,0.9334
KUKATPALLY,2025-12-18,111995.0,36842.0,0.9456
KUKATPALLY,2025-12-19,103136.0,36026.0,0.8697
KUKATPALLY,2025-12-20,101445.0,35570.0,0.8811
KUKATPALLY,2025-12-21,87027.0,35427.0,0.792
KUKATPALLY,2025-12-22,107116.0,40731.0,0.8854
KUKATPALLY,2025-12-23,107209.0,36332.0,0.8982
KUKATPALLY,2025-12-24,100991.0,35796.0,0.8994
KUKATPALLY,2025-12-25,81737.0,34231.0,0.7869
KUKATPALLY,2025-12-26,90631.0,35984.0,0.7995
KUKATPALLY,2025-12-27,95316.0,36091.0,0.8315
KUKATPALLY,2025-12-28,84770.0,34342.0,0.7668
KUKATPALLY,2025-12-29,109960.0,40622.0,0.8574
KUKATPALLY,2025-12-30,107236.0,37555.0,0.8558
KUKATPALLY,2025-12-31,101788.0,36457.0,0.8496
KUKATPALLY,2026-01-01,90127.0,35409.0,0.7929
KUKATPALLY,2026-01-02,104417.0,37552.0,0.8653
KUKATPALLY,2026-01-03,104348.0,37265.0,0.8435
KUKATPALLY,2026-01-04,82699.0,35318.0,0.723
KUKATPALLY,2026-01-05,110713.0,39826.0,0.8643
KUKATPALLY,2026-01-06,110181.0,37108.0,0.8894
KUKATPALLY,2026-01-07,108665.0,37251.0,0.8767
KUKATPALLY,2026-01-08,107592.0,37249.0,0.8737
KUKATPALLY,2026-01-09,101548.0,34277.0,0.9025
KUKATPALLY,2026-01-10,104122.0,41946.0,0.8541
KUKATPALLY,2026-01-11,84829.0,41054.0,0.7236
KUKATPALLY,2026-01-12,102703.0,41959.0,0.7903
KUKATPALLY,2026-01-13,95387.0,42754.0,0.7332
KUKATPALLY,2026-01-14,71863.0,34168.0,0.6923
KUKATPALLY,2026-01-15,56388.0,24926.0,0.7012
KUKATPALLY,2026-01-16,60613.0,24918.0,0.7917
KUKATPALLY,2026-01-17,79167.0,30144.0,0.8465
KUKATPALLY,2026-01-18,71768.0,35088.0,0.7087
KUKATPALLY,2026-01-19,110714.0,51326.0,0.8449
KUKATPALLY,2026-01-20,108033.0,39988.0,0.8966
KUKATPALLY,2026-01-21,107495.0,37369.0,0.9132
